time,car_x,car_y,car_z,ball_x,ball_y,ball_z
182.221252,0.000000,-4004.992432,16.968737,0.000000,-3958.406250,152.316498
182.221252,0.000000,-4004.992432,16.968737,0.000000,-3958.406250,152.316498
182.237915,0.000000,-4002.608887,16.988737,0.000000,-3954.345947,151.777847
182.237915,0.000000,-4002.608887,16.988737,0.000000,-3954.345947,151.777847
182.254578,0.000000,-3999.814209,17.008738,0.000000,-3950.286133,151.059204
182.254578,0.000000,-3999.814209,17.008738,0.000000,-3950.286133,151.059204
182.271240,0.000000,-3996.638184,17.010000,0.000000,-3946.226074,150.160553
182.271240,0.000000,-3996.638184,17.010000,0.000000,-3946.226074,150.160553
182.287903,0.000000,-3993.080811,16.948832,0.000000,-3942.061035,149.440186
182.287903,0.000000,-3993.080811,16.948832,0.000000,-3942.061035,149.440186
182.304565,0.000000,-3989.164795,16.863783,0.000000,-3937.348877,149.582428
182.304565,0.000000,-3989.164795,16.863783,0.000000,-3937.348877,149.582428
182.321228,0.000000,-3984.877441,16.831261,0.000000,-3932.608643,149.583786
182.321228,0.000000,-3984.877441,16.831261,0.000000,-3932.608643,149.583786
182.337891,0.000000,-3980.221436,16.838739,0.000000,-3927.868652,149.405136
182.337891,0.000000,-3980.221436,16.838739,0.000000,-3927.868652,149.405136
182.354553,0.000000,-3975.211426,16.832521,0.000000,-3923.023926,149.212509
182.354553,0.000000,-3975.211426,16.832521,0.000000,-3923.023926,149.212509
182.371216,0.000000,-3969.882812,16.820000,0.000000,-3917.876465,149.258728
182.371216,0.000000,-3969.882812,16.820000,0.000000,-3917.876465,149.258728
182.387878,0.000000,-3964.214355,16.820000,0.000000,-3912.585449,149.297485
182.387878,0.000000,-3964.214355,16.820000,0.000000,-3912.585449,149.297485
182.404541,0.000000,-3958.214355,16.838739,0.000000,-3907.116699,149.386215
182.404541,0.000000,-3958.214355,16.838739,0.000000,-3907.116699,149.386215
182.421204,0.000000,-3951.875977,16.867477,0.000000,-3901.429199,149.571182
182.421204,0.000000,-3951.875977,16.867477,0.000000,-3901.429199,149.571182
182.437866,0.000000,-3945.197266,16.907478,0.000000,-3895.729004,149.592514
182.437866,0.000000,-3945.197266,16.907478,0.000000,-3895.729004,149.592514
182.454529,0.000000,-3938.216309,16.910000,0.000000,-3889.685547,149.837219
182.454529,0.000000,-3938.216309,16.910000,0.000000,-3889.685547,149.837219
182.471191,0.000000,-3930.916260,16.928740,0.000000,-3883.405762,150.238571
182.471191,0.000000,-3930.916260,16.928740,0.000000,-3883.405762,150.238571
182.487854,0.000000,-3923.296387,16.948738,0.000000,-3877.144531,150.459915
182.487854,0.000000,-3923.296387,16.948738,0.000000,-3877.144531,150.459915
182.504517,0.000000,-3915.365234,16.968739,0.000000,-3870.884277,150.501266
182.504517,0.000000,-3915.365234,16.968739,0.000000,-3870.884277,150.501266
182.521179,0.000000,-3907.134033,16.988739,0.000000,-3864.624268,150.362595
182.521179,0.000000,-3907.134033,16.988739,0.000000,-3864.624268,150.362595
182.537872,0.000000,-3898.593994,17.008741,0.000000,-3858.364258,150.033920
182.537872,0.000000,-3898.593994,17.008741,0.000000,-3858.364258,150.033920
182.554535,0.000000,-3889.780029,16.974886,0.000000,-3851.899170,149.743652
182.554535,0.000000,-3889.780029,16.974886,0.000000,-3851.899170,149.743652
182.571198,0.000000,-3880.728271,16.922443,0.000000,-3844.447998,150.935471
182.571198,0.000000,-3880.728271,16.922443,0.000000,-3844.447998,150.935471
182.587860,0.000000,-3871.689453,16.910000,0.000000,-3836.947998,152.036484
182.587860,0.000000,-3871.689453,16.910000,0.000000,-3836.947998,152.036484
182.604523,0.000000,-3862.799805,16.910000,0.000000,-3829.447998,152.957489
182.604523,0.000000,-3862.799805,16.910000,0.000000,-3829.447998,152.957489
182.621185,0.000000,-3854.051025,16.928780,0.000000,-3821.956543,153.698471
182.621185,0.000000,-3854.051025,16.928780,0.000000,-3821.956543,153.698471
182.637863,0.000000,-3845.442383,16.948778,0.000000,-3814.476562,154.259476
182.637863,0.000000,-3845.442383,16.948778,0.000000,-3814.476562,154.259476
182.654526,0.000000,-3836.980469,16.968786,0.000000,-3806.993408,154.640594
182.654526,0.000000,-3836.980469,16.968786,0.000000,-3806.993408,154.640594
182.671188,0.000000,-3828.670654,16.988787,0.000000,-3799.513428,154.831512
182.671188,0.000000,-3828.670654,16.988787,0.000000,-3799.513428,154.831512
182.687851,0.000000,-3820.502197,17.008787,0.000000,-3792.033447,154.842422
182.687851,0.000000,-3820.502197,17.008787,0.000000,-3792.033447,154.842422
182.704514,0.000000,-3812.483887,17.010000,0.000000,-3784.562012,154.673340
182.704514,0.000000,-3812.483887,17.010000,0.000000,-3784.562012,154.673340
182.721176,0.000000,-3804.614014,17.010000,0.000000,-3777.102051,154.324249
182.721176,0.000000,-3804.614014,17.010000,0.000000,-3777.102051,154.324249
182.737839,0.000000,-3796.885254,17.010000,0.000000,-3769.642090,153.795151
182.737839,0.000000,-3796.885254,17.010000,0.000000,-3769.642090,153.795151
182.754501,0.000000,-3789.306641,17.010000,0.000000,-3762.181885,153.086044
182.754501,0.000000,-3789.306641,17.010000,0.000000,-3762.181885,153.086044
182.771164,0.000000,-3781.868164,17.010000,0.000000,-3754.721924,152.196945
182.771164,0.000000,-3781.868164,17.010000,0.000000,-3754.721924,152.196945
182.787827,0.000000,-3774.578369,17.010000,0.000000,-3747.270508,151.127838
182.787827,0.000000,-3774.578369,17.010000,0.000000,-3747.270508,151.127838
182.804489,0.000000,-3767.429932,17.010000,0.000000,-3739.830566,149.878738
182.804489,0.000000,-3767.429932,17.010000,0.000000,-3739.830566,149.878738
182.821152,0.000000,-3760.337402,16.858479,0.000000,-3732.832275,149.796982
182.821152,0.000000,-3760.337402,16.858479,0.000000,-3732.832275,149.796982
182.837814,0.000000,-3753.056641,16.791210,0.000000,-3725.692383,150.057877
182.837814,0.000000,-3753.056641,16.791210,0.000000,-3725.692383,150.057877
182.854477,0.000000,-3745.456055,16.798788,0.000000,-3718.552246,150.138794
182.854477,0.000000,-3745.456055,16.798788,0.000000,-3718.552246,150.138794
182.871140,0.000000,-3737.554199,16.827579,0.000000,-3711.430908,150.039688
182.871140,0.000000,-3737.554199,16.827579,0.000000,-3711.430908,150.039688
182.887802,0.000000,-3729.342285,16.867579,0.000000,-3704.310791,149.760574
182.887802,0.000000,-3729.342285,16.867579,0.000000,-3704.310791,149.760574
182.904465,0.000000,-3720.859131,16.841211,0.000000,-3696.879883,150.030045
182.904465,0.000000,-3720.859131,16.841211,0.000000,-3696.879883,150.030045
182.921127,0.000000,-3712.077393,16.848791,0.000000,-3689.279541,150.570953
182.921127,0.000000,-3712.077393,16.848791,0.000000,-3689.279541,150.570953
182.937790,0.000000,-3703.004150,16.868790,0.000000,-3681.698486,150.931854
182.937790,0.000000,-3703.004150,16.868790,0.000000,-3681.698486,150.931854
182.954453,0.000000,-3693.650879,16.888790,0.000000,-3674.118408,151.112732
182.954453,0.000000,-3693.650879,16.888790,0.000000,-3674.118408,151.112732
182.971115,0.000000,-3683.998779,16.908791,0.000000,-3666.538086,151.113632
182.971115,0.000000,-3683.998779,16.908791,0.000000,-3666.538086,151.113632
182.987778,0.000000,-3674.074463,16.928791,0.000000,-3658.958252,150.934509
182.987778,0.000000,-3674.074463,16.928791,0.000000,-3658.958252,150.934509
183.004440,0.000000,-3663.881348,16.948790,0.000000,-3651.378174,150.575394
183.004440,0.000000,-3663.881348,16.948790,0.000000,-3651.378174,150.575394
183.021103,0.000000,-3653.702637,16.968790,0.000000,-3643.816650,150.036255
183.021103,0.000000,-3653.702637,16.968790,0.000000,-3643.816650,150.036255
183.037781,0.000000,-3643.729248,16.903625,0.000000,-3635.794189,150.655731
183.037781,0.000000,-3643.729248,16.903625,0.000000,-3635.794189,150.655731
183.054443,0.000000,-3633.895264,16.871197,0.000000,-3627.609619,152.078583
183.054443,0.000000,-3633.895264,16.871197,0.000000,-3627.609619,152.078583
183.071106,0.000000,-3624.216797,16.869999,0.000000,-3619.438477,153.319366
183.071106,0.000000,-3624.216797,16.869999,0.000000,-3619.438477,153.319366
183.087769,0.000000,-3614.687256,16.888803,0.000000,-3611.278320,154.380157
183.087769,0.000000,-3614.687256,16.888803,0.000000,-3611.278320,154.380157
183.104431,0.000000,-3605.298828,16.908804,0.000000,-3603.118164,155.260925
183.104431,0.000000,-3605.298828,16.908804,0.000000,-3603.118164,155.260925
183.121094,0.000000,-3596.060303,16.928804,0.000000,-3594.958008,155.961716
183.121094,0.000000,-3596.060303,16.928804,0.000000,-3594.958008,155.961716
183.137772,0.000000,-3586.970703,16.948803,0.000000,-3586.797852,156.482483
183.137772,0.000000,-3586.970703,16.948803,0.000000,-3586.797852,156.482483
183.154434,0.000000,-3578.018555,16.968811,0.000000,-3578.643311,156.823364
183.154434,0.000000,-3578.018555,16.968811,0.000000,-3578.643311,156.823364
183.171097,0.000000,-3569.219971,16.988811,0.000000,-3570.503418,156.984055
183.171097,0.000000,-3569.219971,16.988811,0.000000,-3570.503418,156.984055
183.187759,0.000000,-3560.570312,17.008812,0.000000,-3562.363037,156.964737
183.187759,0.000000,-3560.570312,17.008812,0.000000,-3562.363037,156.964737
183.204422,0.000000,-3552.062012,17.010000,0.000000,-3554.223145,156.765427
183.204422,0.000000,-3552.062012,17.010000,0.000000,-3554.223145,156.765427
183.221085,0.000000,-3543.693848,17.010000,0.000000,-3546.083008,156.386124
183.221085,0.000000,-3543.693848,17.010000,0.000000,-3546.083008,156.386124
183.237747,0.000000,-3535.475342,17.010000,0.000000,-3537.961914,155.826782
183.237747,0.000000,-3535.475342,17.010000,0.000000,-3537.961914,155.826782
183.254410,0.000000,-3527.404053,17.010000,0.000000,-3529.840088,155.087296
183.254410,0.000000,-3527.404053,17.010000,0.000000,-3529.840088,155.087296
183.271072,0.000000,-3519.475830,17.010000,0.000000,-3521.720215,154.167953
183.271072,0.000000,-3519.475830,17.010000,0.000000,-3521.720215,154.167953
183.287735,0.000000,-3511.697510,17.010000,0.000000,-3513.600098,153.068588
183.287735,0.000000,-3511.697510,17.010000,0.000000,-3513.600098,153.068588
183.304398,0.000000,-3504.067871,17.010000,0.000000,-3505.488770,151.789200
183.304398,0.000000,-3504.067871,17.010000,0.000000,-3505.488770,151.789200
183.321060,0.000000,-3496.579590,17.010000,0.000000,-3497.388672,150.329834
183.321060,0.000000,-3496.579590,17.010000,0.000000,-3497.388672,150.329834
183.337723,0.000000,-3489.128418,16.820637,0.000000,-3489.947266,150.473892
183.337723,0.000000,-3489.128418,16.820637,0.000000,-3489.947266,150.473892
183.354385,0.000000,-3481.818848,16.714725,0.000000,-3482.565918,151.115723
183.354385,0.000000,-3481.818848,16.714725,0.000000,-3482.565918,151.115723
183.371048,0.000000,-3474.650635,16.690001,0.000000,-3475.186035,151.576355
183.371048,0.000000,-3474.650635,16.690001,0.000000,-3475.186035,151.576355
183.387711,0.000000,-3467.632324,16.717636,0.000000,-3467.805664,151.856995
183.387711,0.000000,-3467.632324,16.717636,0.000000,-3467.805664,151.856995
183.404373,0.000000,-3460.762695,16.766457,0.000000,-3460.425781,151.957626
183.404373,0.000000,-3460.762695,16.766457,0.000000,-3460.425781,151.957626
183.421036,0.000000,-3454.034424,16.826456,0.000000,-3453.045654,151.878265
183.421036,0.000000,-3454.034424,16.826456,0.000000,-3453.045654,151.878265
183.437714,0.000000,-3447.456055,16.867638,0.000000,-3445.684570,151.618896
183.437714,0.000000,-3447.456055,16.867638,0.000000,-3445.684570,151.618896
183.454376,0.000000,-3441.011963,16.907675,0.000000,-3438.317871,151.179062
183.454376,0.000000,-3441.011963,16.907675,0.000000,-3438.317871,151.179062
183.471039,0.000000,-3434.722656,16.938839,0.000000,-3430.957764,150.559509
183.471039,0.000000,-3434.722656,16.938839,0.000000,-3430.957764,150.559509
183.487701,0.000000,-3428.547852,16.905809,0.000000,-3423.765381,150.086975
183.487701,0.000000,-3428.547852,16.905809,0.000000,-3423.765381,150.086975
183.504364,0.000000,-3422.489746,16.842323,0.000000,-3416.728760,150.713974
183.504364,0.000000,-3422.489746,16.842323,0.000000,-3416.728760,150.713974
183.521027,0.000000,-3416.580322,16.830000,0.000000,-3409.688965,151.214432
183.521027,0.000000,-3416.580322,16.830000,0.000000,-3409.688965,151.214432
183.537689,0.000000,-3410.812256,16.848839,0.000000,-3402.648926,151.534897
183.537689,0.000000,-3410.812256,16.848839,0.000000,-3402.648926,151.534897
183.554352,0.000000,-3404.852051,16.868837,0.000000,-3395.627686,151.675354
183.554352,0.000000,-3404.852051,16.868837,0.000000,-3395.627686,151.675354
183.571014,0.000000,-3398.551514,16.907677,0.000000,-3388.607666,151.635803
183.571014,0.000000,-3398.551514,16.907677,0.000000,-3388.607666,151.635803
183.587677,0.000000,-3391.911133,16.928839,0.000000,-3381.587402,151.416245
183.587677,0.000000,-3391.911133,16.928839,0.000000,-3381.587402,151.416245
183.604340,0.000000,-3384.949707,16.948839,0.000000,-3374.567383,151.016693
183.604340,0.000000,-3384.949707,16.948839,0.000000,-3374.567383,151.016693
183.621002,0.000000,-3377.668213,16.968838,0.000000,-3367.547363,150.437134
183.621002,0.000000,-3377.668213,16.968838,0.000000,-3367.547363,150.437134
183.637665,0.000000,-3370.093262,16.935802,0.000000,-3360.359375,149.995789
183.637665,0.000000,-3370.093262,16.935802,0.000000,-3360.359375,149.995789
183.654327,0.000000,-3362.231934,16.863480,0.000000,-3352.884033,150.331421
183.654327,0.000000,-3362.231934,16.863480,0.000000,-3352.884033,150.331421
183.670990,0.000000,-3354.069092,16.850000,0.000000,-3345.422852,150.521881
183.670990,0.000000,-3354.069092,16.850000,0.000000,-3345.422852,150.521881
183.687653,0.000000,-3345.596436,16.858839,0.000000,-3337.962646,150.532318
183.687653,0.000000,-3345.596436,16.858839,0.000000,-3337.962646,150.532318
183.704315,0.000000,-3336.823486,16.878839,0.000000,-3330.502441,150.362747
183.704315,0.000000,-3336.823486,16.878839,0.000000,-3330.502441,150.362747
183.720978,0.000000,-3327.769775,16.898840,0.000000,-3323.042236,150.013184
183.720978,0.000000,-3327.769775,16.898840,0.000000,-3323.042236,150.013184
183.737717,0.000000,-3318.492432,16.862318,0.000000,-3315.151367,150.420883
183.737717,0.000000,-3318.492432,16.862318,0.000000,-3315.151367,150.420883
183.754379,0.000000,-3308.899414,16.850000,0.000000,-3307.158936,151.314728
183.754379,0.000000,-3308.899414,16.850000,0.000000,-3307.158936,151.314728
183.771042,0.000000,-3299.064453,16.868921,0.000000,-3299.207764,152.015518
183.771042,0.000000,-3299.064453,16.868921,0.000000,-3299.207764,152.015518
183.787704,0.000000,-3289.236816,16.888922,0.000000,-3291.267578,152.535217
183.787704,0.000000,-3289.236816,16.888922,0.000000,-3291.267578,152.535217
183.804367,0.000000,-3279.559326,16.908922,0.000000,-3283.327637,152.874924
183.804367,0.000000,-3279.559326,16.908922,0.000000,-3283.327637,152.874924
183.821030,0.000000,-3270.030518,16.928923,0.000000,-3275.387695,153.034607
183.821030,0.000000,-3270.030518,16.928923,0.000000,-3275.387695,153.034607
183.837692,0.000000,-3260.642822,16.948921,0.000000,-3267.447510,153.014297
183.837692,0.000000,-3260.642822,16.948921,0.000000,-3267.447510,153.014297
183.854355,0.000000,-3251.405273,16.968922,0.000000,-3259.516357,152.813995
183.854355,0.000000,-3251.405273,16.968922,0.000000,-3259.516357,152.813995
183.871017,0.000000,-3242.316406,16.988924,0.000000,-3251.596191,152.433685
183.871017,0.000000,-3242.316406,16.988924,0.000000,-3251.596191,152.433685
183.887680,0.000000,-3233.368896,17.008924,0.000000,-3243.676270,151.873367
183.887680,0.000000,-3233.368896,17.008924,0.000000,-3243.676270,151.873367
183.904343,0.000000,-3224.571289,17.010000,0.000000,-3235.756104,151.133057
183.904343,0.000000,-3224.571289,17.010000,0.000000,-3235.756104,151.133057
183.921005,0.000000,-3215.913818,17.010000,0.000000,-3227.836182,150.212738
183.921005,0.000000,-3215.913818,17.010000,0.000000,-3227.836182,150.212738
183.937668,0.000000,-3207.377197,16.886456,0.000000,-3220.148926,150.330948
183.937668,0.000000,-3207.377197,16.886456,0.000000,-3220.148926,150.330948
183.954330,0.000000,-3198.988770,16.822151,0.000000,-3212.548828,150.740631
183.954330,0.000000,-3198.988770,16.822151,0.000000,-3212.548828,150.740631
183.970993,0.000000,-3190.741211,16.809999,0.000000,-3204.948730,150.970306
183.970993,0.000000,-3190.741211,16.809999,0.000000,-3204.948730,150.970306
183.987656,0.000000,-3182.643555,16.828924,0.000000,-3197.348633,151.019989
183.987656,0.000000,-3182.643555,16.828924,0.000000,-3197.348633,151.019989
184.004318,0.000000,-3174.694824,16.857847,0.000000,-3189.748535,150.889664
184.004318,0.000000,-3174.694824,16.857847,0.000000,-3189.748535,150.889664
184.020981,0.000000,-3166.887207,16.897848,0.000000,-3182.157471,150.579346
184.020981,0.000000,-3166.887207,16.897848,0.000000,-3182.157471,150.579346
184.037643,0.000000,-3159.219482,16.928925,0.000000,-3174.577393,150.089035
184.037643,0.000000,-3159.219482,16.928925,0.000000,-3174.577393,150.089035
184.054306,0.000000,-3151.673096,16.882149,0.000000,-3167.241211,150.128174
184.054306,0.000000,-3151.673096,16.882149,0.000000,-3167.241211,150.128174
184.070969,0.000000,-3144.265381,16.869999,0.000000,-3159.987793,150.316025
184.070969,0.000000,-3144.265381,16.869999,0.000000,-3159.987793,150.316025
184.087631,0.000000,-3136.997803,16.878925,0.000000,-3152.767822,150.436783
184.087631,0.000000,-3136.997803,16.878925,0.000000,-3152.767822,150.436783
184.104294,0.000000,-3129.880371,16.898926,0.000000,-3145.547852,150.376434
184.104294,0.000000,-3129.880371,16.898926,0.000000,-3145.547852,150.376434
184.120956,0.000000,-3122.902832,16.901073,0.000000,-3138.390381,150.261063
184.120956,0.000000,-3122.902832,16.901073,0.000000,-3138.390381,150.261063
184.137619,0.000000,-3116.055176,16.900000,0.000000,-3131.347900,150.300003
184.137619,0.000000,-3116.055176,16.900000,0.000000,-3131.347900,150.300003
184.154282,0.000000,-3109.357666,16.901073,0.000000,-3124.353760,150.241058
184.154282,0.000000,-3109.357666,16.901073,0.000000,-3124.353760,150.241058
184.170944,0.000000,-3102.790039,16.900000,0.000000,-3117.431396,150.289993
184.170944,0.000000,-3102.790039,16.900000,0.000000,-3117.431396,150.289993
184.187607,0.000000,-3096.372559,16.918926,0.000000,-3110.568359,150.377838
184.187607,0.000000,-3096.372559,16.918926,0.000000,-3110.568359,150.377838
184.204269,0.000000,-3090.104004,16.938927,0.000000,-3103.708008,150.287506
184.204269,0.000000,-3090.104004,16.938927,0.000000,-3103.708008,150.287506
184.220932,0.000000,-3083.957275,16.930000,0.000000,-3096.978516,150.403900
184.220932,0.000000,-3083.957275,16.930000,0.000000,-3096.978516,150.403900
184.237595,0.000000,-3077.959717,16.930000,0.000000,-3090.307373,150.583557
184.237595,0.000000,-3077.959717,16.930000,0.000000,-3090.307373,150.583557
184.254257,0.000000,-3072.111328,16.948925,0.000000,-3083.647461,150.583221
184.254257,0.000000,-3072.111328,16.948925,0.000000,-3083.647461,150.583221
184.270920,0.000000,-3066.403564,16.968927,0.000000,-3076.987061,150.402878
184.270920,0.000000,-3066.403564,16.968927,0.000000,-3076.987061,150.402878
184.287582,0.000000,-3060.827148,16.962145,0.000000,-3070.398682,150.203217
184.287582,0.000000,-3060.827148,16.962145,0.000000,-3070.398682,150.203217
184.304245,0.000000,-3055.389404,16.931072,0.000000,-3063.992920,150.704254
184.304245,0.000000,-3055.389404,16.931072,0.000000,-3063.992920,150.704254
184.320908,0.000000,-3049.747559,16.930000,0.000000,-3057.593018,151.063919
184.320908,0.000000,-3049.747559,16.930000,0.000000,-3057.593018,151.063919
184.337570,0.000000,-3043.756836,16.938929,0.000000,-3051.192871,151.243576
184.337570,0.000000,-3043.756836,16.938929,0.000000,-3051.192871,151.243576
184.354233,0.000000,-3037.433838,16.958927,0.000000,-3044.792969,151.243210
184.354233,0.000000,-3037.433838,16.958927,0.000000,-3044.792969,151.243210
184.370895,0.000000,-3030.772217,16.978928,0.000000,-3038.393066,151.062866
184.370895,0.000000,-3030.772217,16.978928,0.000000,-3038.393066,151.062866
184.387558,0.000000,-3023.789307,16.998928,0.000000,-3031.992920,150.702499
184.387558,0.000000,-3023.789307,16.998928,0.000000,-3031.992920,150.702499
184.404221,0.000000,-3016.467285,17.000000,0.000000,-3025.611816,150.162125
184.404221,0.000000,-3016.467285,17.000000,0.000000,-3025.611816,150.162125
184.420883,0.000000,-3008.919189,16.933214,0.000000,-3018.746338,150.319992
184.420883,0.000000,-3008.919189,16.933214,0.000000,-3018.746338,150.319992
184.437546,0.000000,-3001.064941,16.892141,0.000000,-3011.906250,150.749649
184.437546,0.000000,-3001.064941,16.892141,0.000000,-3011.906250,150.749649
184.454208,0.000000,-2992.902100,16.879999,0.000000,-3005.074951,150.999283
184.454208,0.000000,-2992.902100,16.879999,0.000000,-3005.074951,150.999283
184.470871,0.000000,-2984.438232,16.888929,0.000000,-2998.254883,151.068924
184.470871,0.000000,-2984.438232,16.888929,0.000000,-2998.254883,151.068924
184.487534,0.000000,-2975.674072,16.908930,0.000000,-2991.434814,150.958557
184.487534,0.000000,-2975.674072,16.908930,0.000000,-2991.434814,150.958557
184.504196,0.000000,-2966.619141,16.928930,0.000000,-2984.614990,150.668198
184.504196,0.000000,-2966.619141,16.928930,0.000000,-2984.614990,150.668198
184.520859,0.000000,-2957.275146,16.948929,0.000000,-2977.794922,150.197830
184.520859,0.000000,-2957.275146,16.948929,0.000000,-2977.794922,150.197830
184.537521,0.000000,-2947.734863,16.902140,0.000000,-2970.621338,150.742935
184.537521,0.000000,-2947.734863,16.902140,0.000000,-2970.621338,150.742935
184.554184,0.000000,-2938.226074,16.871069,0.000000,-2963.681152,152.062576
184.554184,0.000000,-2938.226074,16.871069,0.000000,-2963.681152,152.062576
184.570847,0.000000,-2928.858398,16.869999,0.000000,-2956.750000,153.202209
184.570847,0.000000,-2928.858398,16.869999,0.000000,-2956.750000,153.202209
184.587509,0.000000,-2919.640869,16.888929,0.000000,-2949.830078,154.161850
184.587509,0.000000,-2919.640869,16.888929,0.000000,-2949.830078,154.161850
184.604172,0.000000,-2910.572266,16.908930,0.000000,-2942.910156,154.941498
184.604172,0.000000,-2910.572266,16.908930,0.000000,-2942.910156,154.941498
184.620834,0.000000,-2901.644775,16.928930,0.000000,-2935.989990,155.541122
184.620834,0.000000,-2901.644775,16.928930,0.000000,-2935.989990,155.541122
184.637497,0.000000,-2892.867188,16.948929,0.000000,-2929.069824,155.960754
184.637497,0.000000,-2892.867188,16.948929,0.000000,-2929.069824,155.960754
184.654160,0.000000,-2884.229736,16.968929,0.000000,-2922.149902,156.200363
184.654160,0.000000,-2884.229736,16.968929,0.000000,-2922.149902,156.200363
184.670822,0.000000,-2875.741211,16.988932,0.000000,-2915.248779,156.259995
184.670822,0.000000,-2875.741211,16.988932,0.000000,-2915.248779,156.259995
184.687485,0.000000,-2867.393555,17.000000,0.000000,-2908.348633,156.129608
184.687485,0.000000,-2867.393555,17.000000,0.000000,-2908.348633,156.129608
184.704147,0.000000,-2859.196045,17.000000,0.000000,-2901.448486,155.819244
184.704147,0.000000,-2859.196045,17.000000,0.000000,-2901.448486,155.819244
184.720810,0.000000,-2851.147461,17.000000,0.000000,-2894.548584,155.328842
184.720810,0.000000,-2851.147461,17.000000,0.000000,-2894.548584,155.328842
184.737473,0.000000,-2843.239746,17.000000,0.000000,-2887.648682,154.658447
184.737473,0.000000,-2843.239746,17.000000,0.000000,-2887.648682,154.658447
184.754135,0.000000,-2835.482178,17.000000,0.000000,-2880.757324,153.808060
184.754135,0.000000,-2835.482178,17.000000,0.000000,-2880.757324,153.808060
184.770798,0.000000,-2827.873779,17.000000,0.000000,-2873.877441,152.777679
184.770798,0.000000,-2827.873779,17.000000,0.000000,-2873.877441,152.777679
184.787460,0.000000,-2820.406250,17.000000,0.000000,-2866.997314,151.567291
184.787460,0.000000,-2820.406250,17.000000,0.000000,-2866.997314,151.567291
184.804123,0.000000,-2813.088623,17.000000,0.000000,-2860.117432,150.176880
184.804123,0.000000,-2813.088623,17.000000,0.000000,-2860.117432,150.176880
184.820786,0.000000,-2805.835449,16.847475,0.000000,-2853.951660,150.061844
184.820786,0.000000,-2805.835449,16.847475,0.000000,-2853.951660,150.061844
184.837448,0.000000,-2798.726807,16.763203,0.000000,-2848.343750,150.638748
184.837448,0.000000,-2798.726807,16.763203,0.000000,-2848.343750,150.638748
184.854111,0.000000,-2791.759277,16.750000,0.000000,-2843.023926,151.459427
184.854111,0.000000,-2791.759277,16.750000,0.000000,-2843.023926,151.459427
184.870773,0.000000,-2784.941650,16.768932,0.000000,-2837.703857,152.099030
184.870773,0.000000,-2784.941650,16.768932,0.000000,-2837.703857,152.099030
184.887436,0.000000,-2778.273193,16.807865,0.000000,-2832.402588,152.558655
184.887436,0.000000,-2778.273193,16.807865,0.000000,-2832.402588,152.558655
184.904099,0.000000,-2771.745605,16.847866,0.000000,-2827.102539,152.838257
184.904099,0.000000,-2771.745605,16.847866,0.000000,-2827.102539,152.838257
184.920761,0.000000,-2765.368164,16.887865,0.000000,-2821.802734,152.937866
184.920761,0.000000,-2765.368164,16.887865,0.000000,-2821.802734,152.937866
184.937424,0.000000,-2759.130615,16.927866,0.000000,-2816.502686,152.857452
184.937424,0.000000,-2759.130615,16.927866,0.000000,-2816.502686,152.857452
184.954086,0.000000,-2753.041992,16.948933,0.000000,-2811.202637,152.597061
184.954086,0.000000,-2753.041992,16.948933,0.000000,-2811.202637,152.597061
184.970749,0.000000,-2747.094727,16.968933,0.000000,-2805.902588,152.156647
184.970749,0.000000,-2747.094727,16.968933,0.000000,-2805.902588,152.156647
184.987411,0.000000,-2741.297119,16.988934,0.000000,-2800.602539,151.536255
184.987411,0.000000,-2741.297119,16.988934,0.000000,-2800.602539,151.536255
185.004074,0.000000,-2735.648438,17.008934,0.000000,-2795.311523,150.735855
185.004074,0.000000,-2735.648438,17.008934,0.000000,-2795.311523,150.735855
185.020737,0.000000,-2730.140869,17.010000,0.000000,-2790.031494,149.755432
185.020737,0.000000,-2730.140869,17.010000,0.000000,-2790.031494,149.755432
185.037399,0.000000,-2724.756592,16.947460,0.000000,-2784.903076,148.988113
185.037399,0.000000,-2724.756592,16.947460,0.000000,-2784.903076,148.988113
185.054062,0.000000,-2719.488037,16.854261,0.000000,-2780.398682,149.066803
185.054062,0.000000,-2719.488037,16.854261,0.000000,-2780.398682,149.066803
185.070724,0.000000,-2714.360352,16.821066,0.000000,-2775.927490,148.996384
185.070724,0.000000,-2714.360352,16.821066,0.000000,-2775.927490,148.996384
185.087387,0.000000,-2709.383057,16.828936,0.000000,-2771.467529,148.745972
185.087387,0.000000,-2709.383057,16.828936,0.000000,-2771.467529,148.745972
185.104050,0.000000,-2704.545654,16.822130,0.000000,-2767.025391,148.467453
185.104050,0.000000,-2704.545654,16.822130,0.000000,-2767.025391,148.467453
185.120712,0.000000,-2699.856934,16.809999,0.000000,-2762.851318,148.462128
185.120712,0.000000,-2699.856934,16.809999,0.000000,-2762.851318,148.462128
185.137375,0.000000,-2695.309326,16.820000,0.000000,-2758.700439,148.354248
185.137375,0.000000,-2695.309326,16.820000,0.000000,-2758.700439,148.354248
185.154037,0.000000,-2690.901855,16.838936,0.000000,-2754.730713,148.352127
185.154037,0.000000,-2690.901855,16.838936,0.000000,-2754.730713,148.352127
185.170700,0.000000,-2687.193115,16.851065,0.000000,-2750.914795,148.306808
185.170700,0.000000,-2687.193115,16.851065,0.000000,-2750.914795,148.306808
185.187363,0.000000,-2684.404053,16.831064,0.000000,-2747.515381,148.450409
185.187363,0.000000,-2684.404053,16.831064,0.000000,-2747.515381,148.450409
